epoch,acc,loss,val_acc,val_loss
43,0.20024105504438755,0.04260275593930107,0.20120378582388393,0.042802291629981705
44,0.19621885630115252,0.042638653196125254,0.19810834227519003,0.04306440076831591
45,0.20175463542842134,0.042598018935358764,0.18211522279427364,0.04335397487363729
46,0.201306167586397,0.042575051874639905,0.18899398358892697,0.04343734774818629
47,0.2015864600114171,0.04258324131039633,0.19398108600083858,0.04348217347125913
48,0.1992600312287385,0.0426129373528424,0.196904560970663,0.043148174286144925
49,0.19986266017412896,0.04259699010294252,0.20533104325618246,0.04273162494867604
50,0.20284777644567567,0.04257466848591426,0.17953568651170332,0.04399250733793448
51,0.20042324587663074,0.04257708653783833,0.1834909738147966,0.04352079844702859
52,0.20014295298173349,0.042589076989291375,0.1843508192460571,0.04343936461651007
53,0.20046528969402252,0.04259379603995948,0.17214101749317767,0.04437973015554896
54,0.1995963822682399,0.04258753179709857,0.19208942742430488,0.04309775088997822
55,0.20071755305989714,0.04258643102931309,0.1962166831781407,0.04310174207247134
56,0.20043726018546565,0.04260570021842141,0.1876182317131568,0.04328701976984611
57,0.19944222152594826,0.04257484289856173,0.19002579864649452,0.04313672886823439
58,0.19902178205224563,0.042627305724535984,0.19398108273744583,0.04335042425685163
59,0.1999327335508244,0.04260930455712592,0.1934651784224056,0.043150671351755474
60,0.19865740157164083,0.042584326668404726,0.18503869599754813,0.04351591040490008
61,0.20050733363587958,0.042604139409601165,0.18349097414152027,0.04334803027447605
62,0.19984864554661294,0.04260206133884028,0.20085984735764878,0.042781965622897815
63,0.1995963827032417,0.04261378367923867,0.20309544614774855,0.042886349692082264
64,0.19663929510867378,0.042630910241062886,0.2060189190659406,0.04270237430238252
65,0.20140426969457695,0.042600049551453266,0.19380911621757602,0.04292204894721252
66,0.20164251851646925,0.042612779441548794,0.19122958109615593,0.043271731322604014
67,0.2001289381764995,0.04255375087104157,0.1867583866678787,0.0433031179472125
68,0.20227317677515652,0.04257818485808606,0.1979363744394567,0.04288912913982251
69,0.20010090906994857,0.04260720386533144,0.1910576118237995,0.043154509672422604
70,0.2034784353680383,0.04258935054569988,0.1989681873973443,0.042936525563048784
71,0.20134821119578988,0.04257866186795021,0.19140155237369874,0.04330681832643388
72,0.2003671871381019,0.04260657594074856,0.19501290177111213,0.043352969990192766
73,0.20213303095755208,0.04257601588395598,0.19019776666320712,0.04343965214293575
74,0.2007876260805301,0.04258034434811174,0.19604471444071417,0.0430618978184764
75,0.20068952320759903,0.042601739336324655,0.20705073428687,0.042975333404766516
76,0.2017125918641367,0.04258473158857111,0.19810834353403706,0.042913166154256076
77,0.199960762745921,0.04260516558648071,0.19965606455723992,0.04291157549373671
78,0.20045127463046053,0.04260360524743318,0.19501290099434265,0.043116515241275036
79,0.19987667507166773,0.04257838944498976,0.19656062203676455,0.042924327655717
80,0.1989657239955607,0.04262591777025065,0.19191745800300086,0.04316073926109645
81,0.1989096655485645,0.042609854277343324,0.19931212628479672,0.042944408927564466
82,0.1999607625009584,0.042580220721977174,0.20034394121744054,0.042799028067474
83,0.1976343341459724,0.04263380194114129,0.1957007764149153,0.04286911477265128
84,0.19823696333862265,0.042621898625478195,0.19896818760875373,0.042808029560415475
85,0.19878353377206948,0.04260199264896458,0.19690455831042775,0.04300056731685522
86,0.2000308360358458,0.0426074810542034,0.19879621880406054,0.042934567213494104
87,0.19885360687832448,0.04262698778426476,0.19294927202274034,0.04334574984266444
88,0.20085769887228072,0.04259125833914971,0.19570077540591577,0.04335919559732246
89,0.20122207958030605,0.04259405224203051,0.18882201513498126,0.04344762337689551
90,0.1979706850539082,0.04260484734277328,0.18847807761047897,0.0436286186752961
91,0.19910587037378077,0.04260127131562765,0.202751507655888,0.04289275102208425
92,0.1994982798745835,0.042593565105687715,0.19208942546075977,0.043171884067619244
93,0.1989937530534532,0.04258907729137016,0.2061908889517047,0.042815275759350506
94,0.20031112859504194,0.0425937051055784,0.1982803126398285,0.04295431817413299
95,0.20018499693612057,0.04258713257716827,0.1981083445398334,0.042767085199046526
96,0.19871346058666625,0.042607993785275515,0.19346517752711873,0.04297385272839822
97,0.19826499242554313,0.042620163396910125,0.1965606222962216,0.04329677447932913
98,0.2002830990234171,0.04259485192027839,0.19294927118671218,0.04307297340122565
99,0.20098383076843782,0.042587705724310754,0.19088564318086654,0.04331908791116979
100,0.19937214855522667,0.04261684318256842,0.17833190126567183,0.044246199562415316
101,0.20110996221936023,0.042586272676543815,0.19466896399035602,0.04300796156965343
102,0.20127813804776798,0.04259538844958293,0.19122958145170815,0.043448497971274785
103,0.20028309924436377,0.04260347512665694,0.18710232436214913,0.0433893503360162
104,0.19808280203268727,0.04261732069071116,0.1850386966461907,0.04348030079056862
105,0.20064747976485592,0.04258767263806932,0.19484093112619602,0.0430211894893226
106,0.20073156767947747,0.04260273548889097,0.2079105777978282,0.04269509760603655
107,0.19815287558501232,0.0426030188019326,0.19965606485833817,0.04298066226437188
108,0.20260952779450542,0.04259603662357291,0.1917454886505651,0.043071383897051764
109,0.2016705478011558,0.042588544198851365,0.19105761284881487,0.04325761733799276
110,0.199666455902428,0.04258609334616232,0.1924333650737309,0.042874036476925746
111,0.19795667047860072,0.042635238433838506,0.18417885108039692,0.04337229098890839
112,0.1977884950970983,0.04261051400550749,0.19243336531717206,0.04314399947534833
113,0.19762031938501126,0.04259553034871697,0.180739468716322,0.043722298893171044
114,0.19954032378970973,0.04261635428387314,0.19208942785192848,0.04315164623107771
115,0.20143229925826608,0.042563832160344914,0.1721410173682539,0.044004702987029236
116,0.198194918966567,0.0426002408572277,0.20120378518164772,0.04282946384616792
117,0.20256748371366917,0.04259006977221218,0.18521066478302226,0.0436251583002245
118,0.19903579747270542,0.04261601925772091,0.1926053336622099,0.043094513942635686
119,0.19785856793228646,0.0426302685283011,0.21083405290058432,0.04255200999045003
120,0.19986266037126854,0.042586987774089154,0.18435081885526997,0.043270524283702885
121,0.2025955134607148,0.042581011463579725,0.1929492723863005,0.0430787760293494
122,0.2020909862185746,0.042567532971715616,0.20068787934253776,0.042747489111826326
123,0.1988676215904184,0.04260514209210216,0.2003439400546887,0.04287735204294849
124,0.19956835321744776,0.042602388181299175,0.18882201602386178,0.04320183887065533
125,0.2035905523273958,0.0425576501829453,0.20034393943006995,0.043014558273994606
126,0.20005886513477425,0.04259990119286612,0.19071367437297018,0.04321359829882661
127,0.199904704153785,0.04260621128393572,0.19122958124990824,0.043035191212326726
128,0.19799871431081978,0.04261420579732565,0.1927773037369612,0.04323907285890288
129,0.20103988927808428,0.042590500511917984,0.19570077590881393,0.04330423003765702
130,0.19907784103740775,0.04261708399250886,0.2165090322625837,0.04243916988705933
131,0.19933010495335182,0.04257902447985778,0.195012900667619,0.0429580922295385
132,0.1993581333116495,0.042587412067811664,0.18417885163774905,0.043455456038384424
133,0.19805477257487714,0.04261836981743388,0.19948409589348634,0.042878588941829124
134,0.19718586545524555,0.042608740989629516,0.18710232382561764,0.04332520020284841
135,0.19941419192895005,0.042597462791085665,0.195356838084815,0.042892870449189574
