epoch,loss,lr,val_loss
553,0.0070929290974718106,1e-12,0.033477023529217435
554,0.007202349191355852,1e-12,0.03361180892532564
555,0.0071161061532450595,1e-12,0.033902525535138145
556,0.007280481252246099,1e-12,0.03344682637656173
557,0.007122097965923131,1e-12,0.033448286449406665
558,0.00721976645068179,1e-12,0.03338845349959757
559,0.007193286949228989,1e-12,0.03356886319502064
560,0.007209903631163928,1e-12,0.03345657242708508
561,0.007256586140294834,1e-12,0.03389235327081299
562,0.007156323139713858,1e-12,0.0337859749997942
563,0.007068305999525797,1e-12,0.033546047805980805
564,0.0071675256859690395,1e-12,0.03359451579117142
565,0.007145411454002644,1e-12,0.033910763862665366
566,0.007169020190006112,1e-12,0.03343316252390415
567,0.007094038864546669,1e-12,0.03348356809756151
568,0.0072470550177089355,1e-12,0.03369667218918673
569,0.007210688839020599,1e-12,0.033695520782832986
570,0.007213322289198808,1e-12,0.0336634549736398
571,0.007127723870429467,1e-12,0.03371596692948487
572,0.0071554012221389405,1e-12,0.033886475710695876
573,0.007206876500572442,1e-12,0.03354646382585803
574,0.007248050365940381,1e-12,0.033660711089212224
575,0.007117034292645933,1e-12,0.033396517797324075
576,0.007099154771173441,1e-12,0.033561592425222254
577,0.00724727725870014,1e-12,0.03370224557118499
578,0.007218447173876452,1e-12,0.03380199507713571
579,0.0071745801320561185,1e-12,0.03377903497444234
580,0.007174147546503128,1e-12,0.033764657590583586
581,0.007165720562936959,1e-12,0.03372358378173868
582,0.007241756434938151,1e-12,0.03344128459253422
583,0.0070948062520714,1e-12,0.03355038442979132
584,0.0071426854366715385,1e-12,0.03385499169812739
585,0.007260341540448208,1e-12,0.03390946151576631
586,0.007253501415217454,1e-12,0.033443432732003134
587,0.0071374210304484455,1e-12,0.03346115502780169
588,0.007087812709606258,1e-12,0.033448672379640644
589,0.007180369035809194,1e-12,0.033514965577185175
590,0.007205130919208964,1e-12,0.03368191178381781
591,0.007255101651806925,1e-12,0.03373701861371807
592,0.007172580868289026,1e-12,0.033532986832443414
593,0.007134422208180086,1e-12,0.03368184418035563
594,0.007110886954245126,1e-12,0.033772639505669284
595,0.007199694095214425,1e-12,0.03359480091501178
596,0.007222203738037535,1e-12,0.03341682864182634
597,0.007175572041596722,1e-12,0.03361944498549069
598,0.007234696209855683,1e-12,0.033578679384652386
599,0.007163875152751932,1e-12,0.03370476482600171
600,0.007077632298343142,1e-12,0.033549659330218896
601,0.00719461824419783,1e-12,0.033925972147949145
602,0.007129373496788455,1e-12,0.0336428362966748
603,0.0071531190146911835,1e-12,0.03375726563027023
604,0.0070885819580015184,1e-12,0.03349192386926132
605,0.007181068009186029,1e-12,0.033343012241511115
606,0.0071404899222950085,1e-12,0.03360165160105627
607,0.007076856761821842,1e-12,0.033647698535922275
608,0.00703614022386652,1e-12,0.033358555407932755
609,0.007056633052520852,1e-12,0.033664292856143856
610,0.007209264872025701,1e-12,0.0339928568400525
611,0.007139792500818115,1e-12,0.03356150851800995
612,0.007104883018969205,1e-12,0.03364970988665572
613,0.007035280829709385,1e-12,0.03361668293163784
614,0.007180155409640267,1e-12,0.033505589419783176
615,0.00713898792183811,1e-12,0.033554210524789164
616,0.00719841439176139,1e-12,0.03375876261780524
617,0.00716379196059328,1e-12,0.03354837341294311
618,0.007081488506424327,1e-12,0.03356226304413888
619,0.007123943390432657,1e-12,0.03383238766703681
620,0.007271569724969751,1e-12,0.0336739832588967
621,0.007230607248981903,1e-12,0.03373646488747339
622,0.0072142202003027765,1e-12,0.033409349271425345
623,0.007219086027521322,1e-12,0.03350722263914345
624,0.007110253583705048,1e-12,0.03355335946487149
625,0.0070996703824281315,1e-12,0.033414199903287416
626,0.0072021665708224564,1e-12,0.033676340884978215
627,0.0072521788612313455,1e-12,0.03373969100684616
628,0.00714196635597245,1e-12,0.03387957644656199
629,0.00711804868733347,1e-12,0.03379989442604226
630,0.007094269451708084,1e-12,0.03347711163651211
631,0.007238218502555645,1e-12,0.03368624747025354
632,0.007148416251289538,1e-12,0.03357190322336167
633,0.007167366359941262,1e-12,0.03355977981777758
634,0.00715724576495836,1e-12,0.03369220443532326
635,0.007114563190833941,1e-12,0.033661427921312846
636,0.007178349522493464,1e-12,0.03348505298704522
637,0.007019406210703913,1e-12,0.033669575465729344
638,0.007196162383318507,1e-12,0.0335066805174433
639,0.007153530565651596,1e-12,0.03365587745003018
640,0.007178849419068888,1e-12,0.033650138277168964
641,0.0071550183292968155,1e-12,0.03347932094511098
642,0.007129037473600605,1e-12,0.033503388309912376
643,0.007212937044026913,1e-12,0.03380141980880901
644,0.007095401308490592,1e-12,0.03364367894557749
645,0.007191574218928075,1e-12,0.033736311936877705
646,0.007283972209742414,1e-12,0.03377318470255746
647,0.007132457023895026,1e-12,0.03375085894083262
648,0.007188503608415904,1e-12,0.03368915846971123
649,0.007121413507544763,1e-12,0.0336911447086521
650,0.007151103698699809,1e-12,0.033683855300753754
651,0.007258959613309938,1e-12,0.03360875938636876
652,0.00708596807692829,1e-12,0.03357217357780348
653,0.007144004267456821,1e-12,0.0336548260262325
654,0.007195033482141285,1e-12,0.033513494725014095
655,0.007184256447197961,1e-12,0.033702401112796175
656,0.007159603704204068,1e-12,0.033948835648199824
657,0.007242938981069126,1e-12,0.03364840519041764
658,0.0071712070795063015,1e-12,0.03385610722766438
659,0.007116768744198032,1e-12,0.03356309490965699
660,0.007230899328628578,1e-12,0.03346255198517652
661,0.0072437912548255655,1e-12,0.03328580751241584
662,0.007134025044009008,1e-12,0.03343424126236735
663,0.007299694132115374,1e-12,0.033490409339277515
664,0.00726700751268448,1e-12,0.03383243224534253
665,0.007193402660873947,1e-12,0.0334401567450123
666,0.00718643791724566,1e-12,0.03353696804403554
667,0.007083820780331653,1e-12,0.033358099171827145
668,0.007131555992293681,1e-12,0.03370592003254001
669,0.007080864245185385,1e-12,0.03351415342233647
670,0.007275181349356196,1e-12,0.03367187184397874
671,0.007195877960027977,1e-12,0.03370307793747598
672,0.0072317928065031385,1e-12,0.03355355231938895
673,0.007273030333199156,1e-12,0.033672516171225596
674,0.007080687344111928,1e-12,0.03392265671195994
675,0.007296812287717793,1e-12,0.03345711062221034
676,0.007060942322545413,1e-12,0.03368642801097758
677,0.007151247130990494,1e-12,0.033793049291615467
678,0.007182622782500552,1e-12,0.03371280108374114
679,0.007240037074907799,1e-12,0.03349732428311948
680,0.00717680427991148,1e-12,0.033756187297444555
681,0.007207911766938133,1e-12,0.03347323011554093
682,0.007164837684969848,1e-12,0.03336038507540506
683,0.007239407661608584,1e-12,0.033626822437028095
684,0.007171625421649538,1e-12,0.03357463136884979
685,0.007189056508832322,1e-12,0.033666642065187255
686,0.00711233123409764,1e-12,0.03364000229183087
687,0.007177805976702909,1e-12,0.03378549965624788
688,0.007109814502736391,1e-12,0.033832160095059516
689,0.007259658944408921,1e-12,0.033687702277292945
690,0.0071731128175994046,1e-12,0.033520900726269745
691,0.007247059404986203,1e-12,0.03341671130071849
692,0.0071964245070885845,1e-12,0.03370464429874647
693,0.0071129915022691,1e-12,0.03366002904499876
694,0.0072045922875753786,1e-12,0.03378889298198526
695,0.007177747350093484,1e-12,0.03359928434405529
696,0.007138796696357499,1e-12,0.03346040006282481
697,0.007185465509555772,1e-12,0.033596527825777656
698,0.00723324902924295,1e-12,0.033608229013309274
699,0.00721073820462143,1e-12,0.033236249513441556
700,0.007157857838916556,1e-12,0.033616031027973114
701,0.007212671897097526,1e-12,0.03361664659845995
702,0.007267747264390117,1e-12,0.03371434233799144
703,0.007110333198749125,1e-12,0.033584162096106165
704,0.007118118129393869,1e-12,0.03356329958487917
705,0.007140482581487337,1e-12,0.03376892208049022
706,0.007120937594024503,1e-12,0.03362067284832285
707,0.0072115245218090825,1e-12,0.033487324912328066
708,0.007212679200836284,1e-12,0.03365864222874388
709,0.007187655217863417,1e-12,0.03347026107574171
710,0.007159367141678998,1e-12,0.03375852793456842
711,0.007226324833357506,1e-12,0.033582557841524203
712,0.007139943202378495,1e-12,0.03362722490310527
713,0.0072187770137479255,1e-12,0.033800065647969633
714,0.0072735074276215035,1e-12,0.033483826529069276
715,0.007169719330509397,1e-12,0.03374424288245089
716,0.007131867875689749,1e-12,0.033903211539669076
717,0.00708288602642966,1e-12,0.033521816561173104
718,0.007239449490713123,1e-12,0.0335330579624824
719,0.007279755686878597,1e-12,0.03361278882481219
720,0.007073930213911218,1e-12,0.03389304187449356
721,0.007205046052607593,1e-12,0.03355263464511427
722,0.007220190285999921,1e-12,0.03388157692660659
723,0.007205416304470764,1e-12,0.033778973069433636
724,0.007172886177716374,1e-12,0.033664233180573884
725,0.007134772021781058,1e-12,0.033646800900340584
726,0.00721017682632126,1e-12,0.03356706654307484
727,0.007203407602184012,1e-12,0.03357955508830329
728,0.007276001917656312,1e-12,0.0333275567263811
729,0.007147999560921173,1e-12,0.0334754636441438
730,0.007088097679936771,1e-12,0.033727944390703084
731,0.007233171241388479,1e-12,0.033765197212441735
732,0.007187766030967932,1e-12,0.03354469344218831
733,0.007248667778938028,1e-12,0.033494891689231227
734,0.007195438940587749,1e-12,0.033482926812608255
735,0.007256786909568598,1e-12,0.033596557203505316
736,0.007271110709283729,1e-12,0.033635163955414445
737,0.007169717042976742,1e-12,0.033499612068435
738,0.007163436723485897,1e-12,0.03365639427765146
739,0.007234812087119658,1e-12,0.033613911462665264
740,0.0070253897555796405,1e-12,0.03372186278680344
741,0.007090915864866457,1e-12,0.03372957399901721
742,0.007114036880554316,1e-12,0.033754250149164465
743,0.007165578710471612,1e-12,0.03365694389711615
744,0.007214739289888795,1e-12,0.033607185772652294
745,0.007191120025891891,1e-12,0.033680821707396495
746,0.0072354138918574494,1e-12,0.033734269517159625
747,0.007165901113792608,1e-12,0.03368991405664425
748,0.007133205002318857,1e-12,0.033509415756895936
749,0.007213992517100353,1e-12,0.033575415846476185
750,0.007207699613158479,1e-12,0.03363299576930645
751,0.0071953241311323276,1e-12,0.03355320836774342
752,0.007024066053500416,1e-12,0.03369554830498844
753,0.007216570076087018,1e-12,0.03380686758697656
754,0.007110898406209411,1e-12,0.03377083463299017
755,0.00712615587789377,1e-12,0.03355937681380251
756,0.007200583432887851,1e-12,0.03365603299307878
757,0.007172690032303378,1e-12,0.03356550137214467
758,0.00716778624022402,1e-12,0.03375014911150836
759,0.007208569553017882,1e-12,0.033647754783505165
760,0.0072139572343916615,1e-12,0.03358555844332532
761,0.007168951709895967,1e-12,0.03365397382056767
762,0.007133698894070486,1e-12,0.03350130671000544
763,0.007140846645018131,1e-12,0.0334488291749747
764,0.0072997008991039615,1e-12,0.03403284906364602
765,0.007069699309724878,1e-12,0.03364306147853614
766,0.007201486013741704,1e-12,0.03364456297350026
767,0.007206227889964271,1e-12,0.03361063002895869
768,0.007189979782948449,1e-12,0.03365439228259147
769,0.007219323454467906,1e-12,0.033614516589293195
770,0.007163833942900952,1e-12,0.03348288670579421
771,0.007141583514602871,1e-12,0.033734479595096435
772,0.00723016227931292,1e-12,0.03375665642304691
773,0.007144491675513686,1e-12,0.03373762277376806
774,0.007086019736464101,1e-12,0.033657528641662125
775,0.007164397514307035,1e-12,0.03337127583543569
776,0.007164636773925993,1e-12,0.03386770788745697
777,0.007142785633822335,1e-12,0.033724860963597086
778,0.007227492182660428,1e-12,0.03392838698363608
779,0.00715790640648609,1e-12,0.03383467794019379
780,0.0071207583508517015,1e-12,0.03384811094213706
781,0.007106834591109524,1e-12,0.03364211523637593
782,0.007190748285492643,1e-12,0.033774131159775955
783,0.007103709778826211,1e-12,0.033422857434337504
784,0.00711198857073005,1e-12,0.033870368060338905
785,0.007182509418516356,1e-12,0.03371927090275953
786,0.007216264844411267,1e-12,0.03366180490021398
787,0.007227494327264886,1e-12,0.03370864253886851
788,0.007204273770310317,1e-12,0.033201312546345695
789,0.007243172537573464,1e-12,0.03360683305328432
790,0.007119467754363533,1e-12,0.03380115654749606
791,0.0074481607189975365,1e-12,0.033755916041765935
792,0.007121454973389894,1e-12,0.03398085080028191
793,0.007150207032241104,1e-12,0.033626888212728544
794,0.007234164814763694,1e-12,0.03362627609048124
795,0.007136136150710495,1e-12,0.03375002619900507
796,0.007082452365204589,1e-12,0.0342646518201493
797,0.007105141961290295,1e-12,0.03373123430710076
798,0.007166969991739818,1e-12,0.03355857137087161
799,0.007142622606506312,1e-12,0.03363925609932007
800,0.007290398759445573,1e-12,0.03369731461905252
801,0.007097685230732774,1e-12,0.03371105400503186
802,0.007221190805412725,1e-12,0.033681110627001895
803,0.0072618646709117895,1e-12,0.033513481642571015
804,0.007050412220649934,1e-12,0.033648627076848556
805,0.007181963815090604,1e-12,0.03351107830054147
806,0.007174645765866187,1e-12,0.03345746917960184
807,0.007221318754560023,1e-12,0.03353631552617297
808,0.007259811547331526,1e-12,0.033661685881083175
809,0.007178635082196579,1e-12,0.03356414630332014
810,0.007139315855801299,1e-12,0.034047343536678196
811,0.007107562798586263,1e-12,0.03390847349852067
812,0.0071932993531792205,1e-12,0.03344283036261869
813,0.007187111816561844,1e-12,0.03343265345086229
814,0.0072161418778505255,1e-12,0.03385552177039505
815,0.007165698866189874,1e-12,0.03351601726078183
816,0.007155527931705521,1e-12,0.03339164953614528
817,0.007088133234926441,1e-12,0.03361575892001008
818,0.0071697550845955735,1e-12,0.033322049857114025
819,0.007136181852928418,1e-12,0.03374071641548463
820,0.0071929010037561384,1e-12,0.03366572672930645
821,0.007192627543228155,1e-12,0.033634529702549855
822,0.00724654106503745,1e-12,0.03371487808045801
823,0.007142158515979164,1e-12,0.03390792697838842
824,0.00707604498007913,1e-12,0.033560447716674324
825,0.007144283917782804,1e-12,0.03344424005782088
826,0.007165214534438983,1e-12,0.03342930220116612
827,0.007163622802175032,1e-12,0.033695227755174605
828,0.007230892624080421,1e-12,0.03375652192214917
829,0.0071543378173292965,1e-12,0.03364574087398235
830,0.007206692630388014,1e-12,0.03376501567756363
831,0.007257696912653591,1e-12,0.03359640178082416
832,0.007192033060534939,1e-12,0.03364178423844944
833,0.007151394916085157,1e-12,0.033488654846448654
834,0.007163019048761464,1e-12,0.033979714972274616
835,0.007094931075076089,1e-12,0.03354507422001572
836,0.007136791403942744,1e-12,0.0335393472466971
837,0.007071709672114416,1e-12,0.03365356408809834
838,0.007033994991085384,1e-12,0.03351269227296614
839,0.007132976866775801,1e-12,0.03368940909081188
840,0.007275273082811414,1e-12,0.033358208860983465
841,0.007127738075974434,1e-12,0.03359049187000939
842,0.007212676170533832,1e-12,0.03378536696301123
843,0.007133057022506893,1e-12,0.03371524389823445
844,0.007139630045848614,1e-12,0.033480842776392086
845,0.00719783703421212,1e-12,0.03367262746670033
846,0.007166361972364505,1e-12,0.033493299041438274
847,0.007172231652668929,1e-12,0.03339890506302113
848,0.007165405886496414,1e-12,0.03374351534506581
849,0.0071172901996421995,1e-12,0.03377317979547102
850,0.007185472937086392,1e-12,0.034012438630418126
851,0.007111033118769132,1e-12,0.03378982320464822
852,0.007099123769216219,1e-12,0.03360920458750329
853,0.007263611520390114,1e-12,0.033596915844701265
854,0.007216409021566636,1e-12,0.03359472699305347
855,0.007134986958482002,1e-12,0.03363734027911393
856,0.007106759514409604,1e-12,0.03341411381848469
857,0.007167999594494971,1e-12,0.03331475039943272
858,0.007051373375792635,1e-12,0.03351262508693544
859,0.007256129919675586,1e-12,0.03363310266594404
860,0.007231924359004173,1e-12,0.03380711923796563
861,0.0072064012540582565,1e-12,0.03367839715656273
862,0.007212643395092078,1e-12,0.03350090756973086
863,0.007131924114446559,1e-12,0.03369955443902613
864,0.007213082068802496,1e-12,0.033680530461390745
865,0.007177972283431906,1e-12,0.03364860819991041
866,0.007127643281890322,1e-12,0.033500441125530724
867,0.007223480712545501,1e-12,0.03374087007539053
868,0.007201178922904123,1e-12,0.033910515436159576
869,0.007079922649219001,1e-12,0.033646575254594815
870,0.007181656346103749,1e-12,0.03353969613741432
871,0.007153623134970519,1e-12,0.03407757220061955
872,0.007074530913559466,1e-12,0.03356558243223555
873,0.007185478527021,1e-12,0.033619409321507365
874,0.0072523709386106226,1e-12,0.03358504655388772
875,0.007122862201391676,1e-12,0.033606734896508596
876,0.007158235628091742,1e-12,0.033741011180385104
877,0.007107700849840089,1e-12,0.03365976359186467
878,0.00712052723755533,1e-12,0.0336146575238206
879,0.007107525691622319,1e-12,0.03347520829737722
880,0.007081173187761,1e-12,0.03346245092829108
881,0.007079639859572684,1e-12,0.033692329876035154
882,0.007269580468240236,1e-12,0.03372489884825181
883,0.007190531970284356,1e-12,0.03342796380452124
884,0.007089785466869501,1e-12,0.03367491363813734
885,0.007248111257962157,1e-12,0.03377149577057066
886,0.007163302644395596,1e-12,0.03364224336810287
887,0.007255705387616158,1e-12,0.03344297251570463
888,0.007116500169710629,1e-12,0.03366389056596161
889,0.007168066089323862,1e-12,0.03362090167073983
890,0.007219302143178832,1e-12,0.03354939561798405
891,0.00717806754560851,1e-12,0.03369859683902933
892,0.00720315204877437,1e-12,0.033751665173889916
893,0.007133014594084065,1e-12,0.03367148999000367
894,0.007073532059638826,1e-12,0.03342325669103316
895,0.007197385352962337,1e-12,0.03344103573429776
896,0.007158795805950149,1e-12,0.033628126240844845
897,0.007110277416417837,1e-12,0.03338289127092765
898,0.007072222595467805,1e-12,0.033714764983152255
899,0.0071658862829704325,1e-12,0.033741256637669324
900,0.007166004681974464,1e-12,0.03336515622197594
901,0.007231251445615499,1e-12,0.03377906478335052
902,0.0071990354513321924,1e-12,0.03362499649355604
903,0.007158884781874824,1e-12,0.03367603586172795
904,0.0072150013865159394,1e-12,0.03333897769708887
905,0.007185767653931696,1e-12,0.033618952677794293
906,0.00719122229714017,1e-12,0.03355319479153691
907,0.007225644569788366,1e-12,0.03366889521291162
908,0.007119308198940176,1e-12,0.0334741354831275
909,0.007266005342549162,1e-12,0.033512487716436445
910,0.007206518189258138,1e-12,0.033563137737937905
911,0.00717485690120749,1e-12,0.033583423481425116
912,0.007169328463517133,1e-12,0.033724893505045234
913,0.007124520825406169,1e-12,0.0338407266185871
914,0.007170538243744945,1e-12,0.03372823157114305
915,0.007198828655791098,1e-12,0.03374592689193404
916,0.007143691414870336,1e-12,0.03367936565163936
917,0.007162413280539951,1e-12,0.0336461672716113
918,0.007175966383468648,1e-12,0.03338867030539719
919,0.007161025586495213,1e-12,0.033875786460569254
920,0.007184636954417018,1e-12,0.033864873576462236
921,0.00716836822655331,1e-12,0.033472039913947635
922,0.0071133889202268435,1e-12,0.03365476747099829
923,0.007163538425408772,1e-12,0.033722179365631634
924,0.007218988662721922,1e-12,0.033704223815391864
925,0.007203791044662368,1e-12,0.033600601161760196
926,0.007096433367527733,1e-12,0.03377603711900247
927,0.007071692235176398,1e-12,0.033667239609845946
928,0.007171644498380699,1e-12,0.033997180350201384
929,0.0071075563922274486,1e-12,0.03345247737981817
930,0.007157622900942304,1e-12,0.03363756341281204
931,0.007246362370430374,1e-12,0.0339739367551464
932,0.007228860208283716,1e-12,0.033763612531532435
933,0.007191910195394084,1e-12,0.03377947082879348
934,0.007140604122569849,1e-12,0.03366668505947679
935,0.007191056582220892,1e-12,0.033599965176134665
936,0.007153200027887306,1e-12,0.03372825201008425
937,0.0072064635732316746,1e-12,0.03384163320996183
938,0.007165024322921687,1e-12,0.0337312975564025
939,0.007288169299927743,1e-12,0.03341757314026069
940,0.0072181933336040735,1e-12,0.033605360550320505
941,0.007197861398952638,1e-12,0.03355251783650548
942,0.007198289435415376,1e-12,0.03351082781777142
943,0.0071320130989009885,1e-12,0.0335564174622243
944,0.007151377103096383,1e-12,0.03324469053560621
945,0.007256142824522851,1e-12,0.03376663764298834
946,0.007125657840809883,1e-12,0.03369157819483133
947,0.007124931815257538,1e-12,0.03357788074994309
948,0.007151387041120562,1e-12,0.033792545601749116
949,0.0070897784293857905,1e-12,0.03353774641417837
950,0.007203151256840353,1e-12,0.03365304189599458
951,0.0071865120983838635,1e-12,0.0336331096327061
952,0.007088905088326997,1e-12,0.03388676303273992
953,0.007153863645225771,1e-12,0.03350656996556473
954,0.0071901418912410165,1e-12,0.0333354036485827
955,0.007205623570788585,1e-12,0.03359331410570437
956,0.00711653110318377,1e-12,0.03388980881643371
957,0.007146214106342999,1e-12,0.0335519552784879
958,0.007233542225030282,1e-12,0.033733383768877884
959,0.007161720746388559,1e-12,0.033564355979111754
960,0.007262902973753874,1e-12,0.033569305692100815
961,0.00719842553625964,1e-12,0.03363397579639552
962,0.007013311946479934,1e-12,0.03355771919570629
963,0.007223465838221775,1e-12,0.03362752633303205
964,0.007095987084342467,1e-12,0.033606532527751504
965,0.007211359774687829,1e-12,0.03403362873525271
966,0.007150960125457355,1e-12,0.033650426564013194
967,0.007120589664749101,1e-12,0.03392722154542567
968,0.007275301729568646,1e-12,0.033565370501936816
969,0.007250245807390713,1e-12,0.03375045370920361
970,0.007112169893473562,1e-12,0.03340686773804593
971,0.007195023795713595,1e-12,0.033424317467497175
972,0.007256354177149343,1e-12,0.03356753981639834
973,0.007206030561982356,1e-12,0.03369119238114026
974,0.007185474879376079,1e-12,0.03355338208520502
975,0.0072286981350075516,1e-12,0.03356644556420583
976,0.0071741475936887514,1e-12,0.03365321154459431
977,0.0071839628398122374,1e-12,0.03368933965990277
978,0.007234637497133166,1e-12,0.03378532704058489
979,0.007226621465904804,1e-12,0.03375943214117898
980,0.007138302086701759,1e-12,0.033424725319960165
981,0.007195084815397453,1e-12,0.03378881062665325
982,0.007220342011961007,1e-12,0.03377684448551885
983,0.007146202676621916,1e-12,0.0336409669403503
984,0.007204592660974361,1e-12,0.03383119208049961
985,0.007232083243165652,1e-12,0.03377258095701001
986,0.007136700882943647,1e-12,0.03370103971015493
987,0.007163404756639921,1e-12,0.03389728508175646
988,0.007185283223357269,1e-12,0.03388558559600453
989,0.0071164142045580464,1e-12,0.03369244771238639
990,0.007155801713421214,1e-12,0.03358183341836137
991,0.007108790782337525,1e-12,0.03358907716975427
992,0.007266523677157049,1e-12,0.03333963223413303
993,0.007225669061886753,1e-12,0.033559083248130034
994,0.007226109634267102,1e-12,0.033647337637671776
995,0.007238680723638695,1e-12,0.03369726530041923
996,0.007165318982972991,1e-12,0.03350657473900807
997,0.007159935034489769,1e-12,0.033651295788746795
998,0.0071871838195595086,1e-12,0.03362101430912366
999,0.007178886579530712,1e-12,0.03349285382516911
